"word_txt","word_tr","phrase_txt","phrase_tr","prev_word_txt","prev_word_tr","next_word_txt","next_word_tr","poss_type","pronominal","ablative","poss_rel"
"bina","2.nsg.poss","Andärmom bina tämamae ddone ulle umllang dan ada sisor iddpo pisor a mämlläkang dan a be gudne iddpo pisor a ddone",NA,"","","tämamae","all","bina","yes","no",NA
"bina","2.nsg.poss","Ako bina tämamae ulle umllang dan ada sisor gärep kae ine da ddolag dan a gudne ddäddäg ttoe nyäng a ddone bämblläddag dan",NA,"ako","also","tämamae","all","bina","yes","no",NA
"bina","2.nsg.poss","Ako ada ingollangae bina masamasar abaene sabi sinenatt peyang bibi ddone mullae dag ngämo sisor ttam giddoll ngalen tameny de nampägmenyneyo",NA,"","","masamasar","ancestors","bina","yes","no","kinship"
"abaene","3.nsg.pst.poss","Ako ada ingollangae bina masamasar abaene sabi sinenatt peyang bibi ddone mullae dag ngämo sisor ttam giddoll ngalen tameny de nampägmenyneyo",NA,"masamasar","ancestors","sabi","law","abaene","yes","yes",NA
"ngämo","1.sg.poss","Ako ada ingollangae bina masamasar abaene sabi sinenatt peyang bibi ddone mullae dag ngämo sisor ttam giddoll ngalen tameny de nampägmenyneyo",NA,"dag","cop.prs.plS","sisor","new","ngämo","yes","no",NA
"obo","3.sg.poss","Ttongo Sabat ebdo me Yesu a obo kollmällang a wit ttängäm me nyongo dae gobällnän",NA,"a","nom","kollmällang","disciple","obo","yes","no","kinship"
"obo","3.sg.poss","Obo kollmällang a ngattong gognegnän a oblle nyongo de dallendneyo ge nyongo we era wit da dämällkaenän",NA,"gobällnän","go.pl.rem.dur.3plS,","kollmällang","disciple","obo","yes","no","kinship"
"bo","3.sg.poss","Be ddob Parasi lla da angde Yesu bo kollmällang de wit ddänan me ikop dägayaebeyo diba Sabat ebdo me ubi ada dangnoeyo Yesu bom Yesu nga ikopag ewatta ke bäne kollmällang a ngäma sabi de ttäkamerallo wit de Sabat me ddänan amallo",NA,"yesu","Jesus","kollmällang","disciple","bo","yes","no","kinship"
"bäne","2.sg.poss","Be ddob Parasi lla da angde Yesu bo kollmällang de wit ddänan me ikop dägayaebeyo diba Sabat ebdo me ubi ada dangnoeyo Yesu bom Yesu nga ikopag ewatta ke bäne kollmällang a ngäma sabi de ttäkamerallo wit de Sabat me ddänan amallo",NA,"ke","counterfactual","kollmällang","disciple","bäne (2)","yes","no","kinship"
"ngäma","1.excl.nsg.poss","Be ddob Parasi lla da angde Yesu bo kollmällang de wit ddänan me ikop dägayaebeyo diba Sabat ebdo me ubi ada dangnoeyo Yesu bom Yesu nga ikopag ewatta ke bäne kollmällang a ngäma sabi de ttäkamerallo wit de Sabat me ddänan amallo",NA,"a","nom","sabi","law","ngäma","yes","no",NA
"bo","3.sg.poss","Yesu ada eka muu dägnegän ubim Bibi ddone ke Moses bo buk de dangättneya ge Deibid ende dangesän angde bogo a obo lla da otät abal a dägnegän",NA,"moses","Moses","buk","book","bo","yes","no",NA
"obo","3.sg.poss","Yesu ada eka muu dägnegän ubim Bibi ddone ke Moses bo buk de dangättneya ge Deibid ende dangesän angde bogo a obo lla da otät abal a dägnegän",NA,"a","nom","lla","man","obo","yes","no","kinship"
"yaba","3.nsg.poss","Zuu lla yaba gwängäm ngasngesang bun lla Abiata bo täräp me Deibid oba täre maa we dallän ede gwängäm ngasngesang bun lla Abiata pate ako dallän a obom otät e dawesän",NA,"lla","man","gwängäm","","aba","yes","no",NA
"bo","3.sg.poss","Zuu lla yaba gwängäm ngasngesang bun lla Abiata bo täräp me Deibid oba täre maa we dallän ede gwängäm ngasngesang bun lla Abiata pate ako dallän a obom otät e dawesän",NA,"abiata","","täräp","time","bo","yes","no",NA
"oba","3.nsg.poss","Zuu lla yaba gwängäm ngasngesang bun lla Abiata bo täräp me Deibid oba täre maa we dallän ede gwängäm ngasngesang bun lla Abiata pate ako dallän a obom otät e dawesän",NA,"deibid","David","täre","feast","oba","yes","no",NA
"yaba","3.nsg.poss","Zuu lla yaba gwängäm ngasngesang bun lla Abiata abo Adi bälle kandärmang sana wattäll att de däsewän",NA,"lla","man","gwängäm","","aba","yes","no",NA
"yaba","3.nsg.poss","Be däbe sana da zuu lla yaba gwängäm ngasnenang bun lla yabira otnan e mae dagaeya era ddobae sabi dagaeya",NA,"lla","man","gwängäm","","aba","yes","no",NA
"obo","3.sg.poss","Deibid däbe sana de dangkmomenynegän a dotnegän ako ddob obo kollmällang lla yabira",NA,"ddob","other","kollmällang","disciple","obo","yes","no","kinship"
"bina","2.nsg.poss","Bina ge eka da ddone umllang dan",NA,"yabira","3.nsg.dat,","ge","this","bina","yes","no",NA
"bo","3.sg.poss","Ede Lla bo Llɨg a Zizag dan ddob siks 6 ebdo we a ako bogo Sabat ebdo bälle ade Zizag dan",NA,"lla","man","llɨg","son","bo","yes","no","kinship"
"obo","3.sg.poss","Ge eka kutt a Ibru eka watt da deyarän obo midd a sipel",NA,"","","midd","meat","obo","yes","no","part_whole"
"obo","3.sg.poss","Nyaumeny eka da ada ekallan yaumeny peba me Adi sipel gogon seben e ebdo me obo nyaumeny melem imne alla",NA,"me","loc","nyaumeny","","obo","yes","no",NA
"aba","3.nsg.poss","Parasi Lla ge enda zuu aba ddob lla kullum dag oba sabi nyanun makäp me ami Moses bo gwell de a oba masamasar abaene ttoen de zuu aba ikopse ma maa me däntamenyaemneyo",NA,"zuu","jew","ddob","other","aba","yes","no",NA
"oba","3.nsg.poss","Parasi Lla ge enda zuu aba ddob lla kullum dag oba sabi nyanun makäp me ami Moses bo gwell de a oba masamasar abaene ttoen de zuu aba ikopse ma maa me däntamenyaemneyo",NA,"","","sabi","law","oba","yes","no",NA
"bo","3.sg.poss","Parasi Lla ge enda zuu aba ddob lla kullum dag oba sabi nyanun makäp me ami Moses bo gwell de a oba masamasar abaene ttoen de zuu aba ikopse ma maa me däntamenyaemneyo",NA,"moses","Moses","gwell","rule","bo","yes","no",NA
"oba","3.nsg.poss","Parasi Lla ge enda zuu aba ddob lla kullum dag oba sabi nyanun makäp me ami Moses bo gwell de a oba masamasar abaene ttoen de zuu aba ikopse ma maa me däntamenyaemneyo",NA,"a","nom","masamasar","ancestors","oba","yes","no","kinship"
"abaene","3.nsg.pst.poss","Parasi Lla ge enda zuu aba ddob lla kullum dag oba sabi nyanun makäp me ami Moses bo gwell de a oba masamasar abaene ttoen de zuu aba ikopse ma maa me däntamenyaemneyo",NA,"masamasar","ancestors","ttoen","way","abaene","yes","yes",NA
"aba","3.nsg.poss","Parasi Lla ge enda zuu aba ddob lla kullum dag oba sabi nyanun makäp me ami Moses bo gwell de a oba masamasar abaene ttoen de zuu aba ikopse ma maa me däntamenyaemneyo",NA,"zuu","jew","ikopse ma","prayer place","aba","yes","no",NA
"yaba","3.nsg.poss","Ttongo täräp me Yesu gongosän zuu lla yaba ikopse ma maa we dedme ttongo apte ngängämatt mängallmeny ttang peyang lla da dämenang maa iik me dadeye",NA,"lla","man","ikopse ma","prayer place","aba","yes","no",NA
"yaba","3.nsg.poss","Ddob parasi lla da dadegaeya dedme zuu lla yaba ikopse ma maa me a ubi mäzi abal dowae alle obom ikop dägneyo",NA,"lla","man","ikopse ma","prayer place","aba","yes","no",NA
"bo","3.sg.poss","Adawede da bogo diba lla bo ttang de ai bigegalle Sabat ebdo me ede ubi mɨnyi obom kwatt me biwensägallo sabat ebdo gwell ttäkam mit me",NA,"lla","man","ttang","hand","bo","yes","no","part_whole"
"yaba","3.nsg.poss","Angde ubi Yesu bom ikop däddägneyo dowae alle bogo ada eka dägagän däbe apte ngängämatt mängallmeny ttang peyang lla de Nga tämamae lla yaba ingoll alle nägabäll",NA,"lla","man","ingoll","in front","aba","yes","no",NA
"iba","1.incl.nsg.poss","Ede ako Yesu lla de dangnoenegän ada Ende ke iba sabi da malaem anggan ibra ngasnen e Sabat ebdo me Mer ngasnen e o gagäll ngasnen e",NA,"ke","counterfactual","sabi","law","iba","yes","no",NA
"bäne","3.sg.pst.poss","Yesu bäne ngonoe eka me oba bänga umllang dagaeya endaeya mer a Sabat ebdo me ngasnges ma da be ubi känyärtto dazärnän adawatta oba tikop a llokollokott dagaeya",NA,"yesu","Jesus","ngonoe","ask","bäne","yes","yes",NA
"oba","3.nsg.poss","Yesu bäne ngonoe eka me oba bänga umllang dagaeya endaeya mer a Sabat ebdo me ngasnges ma da be ubi känyärtto dazärnän adawatta oba tikop a llokollokott dagaeya",NA,"me","loc","bänga","","oba","yes","no",NA
"oba","3.nsg.poss","Yesu bäne ngonoe eka me oba bänga umllang dagaeya endaeya mer a Sabat ebdo me ngasnges ma da be ubi känyärtto dazärnän adawatta oba tikop a llokollokott dagaeya",NA,"adawatta","because","tikop","heart","oba","yes","no","part_whole"
"oba","3.nsg.poss","Angde Yesu gongllaeyän oba pate bogo mikuttang gogon a ako kandärmang dägnegän ubim adawatta oba tikop a llokollokott dagaeya",NA,"adawatta","because","tikop","heart","oba","yes","no","part_whole"
"bo","3.sg.poss","Däbe Parasi lla da abo gogezän zuu lla bo kollmällang lla yaba pate a gotbanegän oba peyang alla ingollang ubi Yesu bom kuddäll e bibäddallo",NA,"lla","man","kollmällang","disciple","bo","yes","no","kinship"
"obo","3.sg.poss","Diba imnealle Yesu a obo kollmällang a gobällän Geleli bem menae e",NA,"a","and","kollmällang","disciple","obo","yes","no","kinship"
"obo","3.sg.poss","Ddone ada lla guul ulle daeya yesu adame obo kollmällang de umllang dägnegän oblle gaall kälsäre särämbae e oba lla da ddone obom beyawändägallo a bimpidägmällnallo",NA,"adame","this is why","kollmällang","disciple","obo","yes","no","kinship"
"oba","3.nsg.poss","Ddone ada lla guul ulle daeya yesu adame obo kollmällang de umllang dägnegän oblle gaall kälsäre särämbae e oba lla da ddone obom beyawändägallo a bimpidägmällnallo",NA,"","","lla","person","oba","yes","no","kinship"
"yaba","3.nsg.poss","Adawatta bogo yuwog abal lla de ai dägnegnän ede adame tämamae lla da ami itrellang dagaeya nyongo de petopetolmäll däddänmällaemneyo lla yaba ngatangata dae dowae e ibi we Yesu pate oblle däbäll e ubira ai we",NA,"lla","man","ngatangata","small places","aba","yes","no",NA
"obo","3.sg.poss","Angde gagäll kotang anyke da Yesu bom ikop dägneyo ubi guspullnän ekaklle we obo ngattong pallall alle a arräre gognegnän Yesu pate ada Bongo era Adi bo Llɨg dan",NA,"we","all","ngattong","front","obo","yes","no",NA
"bo","3.sg.poss","Angde gagäll kotang anyke da Yesu bom ikop dägneyo ubi guspullnän ekaklle we obo ngattong pallall alle a arräre gognegnän Yesu pate ada Bongo era Adi bo Llɨg dan",NA,"adi","God","llɨg","son","bo","yes","no","kinship"
"oba","3.nsg.poss","Bogo abo däbe tuwelb 12 lla de dällätmällnegän ge amim bin daernegän oba ubi obo peyang beyarnalle täräp bällam ako ddob ttängäm e domoenen e lla yaba pate Adi bäne Mer Eka balldae e Ako ubira ulle abal mängall sinin e gagäll anyke källttanen e lla yaba guwo watt e",NA,"daernegän","name.rem.3sgA>3plP","ubi","3.nsg.nom","oba","yes","no",NA
"bäne","3.sg.pst.poss","Bogo abo däbe tuwelb 12 lla de dällätmällnegän ge amim bin daernegän oba ubi obo peyang beyarnalle täräp bällam ako ddob ttängäm e domoenen e lla yaba pate Adi bäne Mer Eka balldae e Ako ubira ulle abal mängall sinin e gagäll anyke källttanen e lla yaba guwo watt e",NA,"adi","God","mer eka","good news","bäne","yes","yes",NA
"yaba","3.nsg.poss","Bogo abo däbe tuwelb 12 lla de dällätmällnegän ge amim bin daernegän oba ubi obo peyang beyarnalle täräp bällam ako ddob ttängäm e domoenen e lla yaba pate Adi bäne Mer Eka balldae e Ako ubira ulle abal mängall sinin e gagäll anyke källttanen e lla yaba guwo watt e",NA,"lla","man","guwo","heart","aba","yes","no",NA
"aba","3.nsg.poss","Gänyag ge tuwelb 12 aba bin a amim bogo dällätmällnegän ada Saemon Yesu ako oblle ttongo bin de donttogän Pita Zeims a mänyanda Zon Zebedi bo llɨg komlla Yesu ako ubim bin deyaerän Boweneges Obo midd a Ddäddäll Llɨg Endru Pilip Batalome Metyu Tomas Zeims Alpayas bo llɨg Tadayas Saemon Zilot lla a Zudas Isakariot",NA,"","","bin","name","aba","yes","no",NA
"mänyanda","younger.sibling=cl.poss.kin","Gänyag ge tuwelb 12 aba bin a amim bogo dällätmällnegän ada Saemon Yesu ako oblle ttongo bin de donttogän Pita Zeims a mänyanda Zon Zebedi bo llɨg komlla Yesu ako ubim bin deyaerän Boweneges Obo midd a Ddäddäll Llɨg Endru Pilip Batalome Metyu Tomas Zeims Alpayas bo llɨg Tadayas Saemon Zilot lla a Zudas Isakariot",NA,"a","and","zon","John","da","no",NA,NA
"bo","3.sg.poss","Gänyag ge tuwelb 12 aba bin a amim bogo dällätmällnegän ada Saemon Yesu ako oblle ttongo bin de donttogän Pita Zeims a mänyanda Zon Zebedi bo llɨg komlla Yesu ako ubim bin deyaerän Boweneges Obo midd a Ddäddäll Llɨg Endru Pilip Batalome Metyu Tomas Zeims Alpayas bo llɨg Tadayas Saemon Zilot lla a Zudas Isakariot",NA,"zebedi","Jebediah","llɨg","boy","bo","yes","no","kinship"
"obo","3.sg.poss","Gänyag ge tuwelb 12 aba bin a amim bogo dällätmällnegän ada Saemon Yesu ako oblle ttongo bin de donttogän Pita Zeims a mänyanda Zon Zebedi bo llɨg komlla Yesu ako ubim bin deyaerän Boweneges Obo midd a Ddäddäll Llɨg Endru Pilip Batalome Metyu Tomas Zeims Alpayas bo llɨg Tadayas Saemon Zilot lla a Zudas Isakariot",NA,"","","midd","meat","obo","yes","no","part_whole"
"bo","3.sg.poss","Gänyag ge tuwelb 12 aba bin a amim bogo dällätmällnegän ada Saemon Yesu ako oblle ttongo bin de donttogän Pita Zeims a mänyanda Zon Zebedi bo llɨg komlla Yesu ako ubim bin deyaerän Boweneges Obo midd a Ddäddäll Llɨg Endru Pilip Batalome Metyu Tomas Zeims Alpayas bo llɨg Tadayas Saemon Zilot lla a Zudas Isakariot",NA,"alpayas","Alpayas","llɨg","boy","bo","yes","no","kinship"
"yaba","3.nsg.poss","Zilot lla Zuu lla yaba ddonddoag a warekawang mängallang kullum ami gabmantt pate mäkang gognegnän a gogäddnän gabmantt bun lla yaba peyang zuu lla yaba mit me",NA,"lla","man","ddonddoag","proud","aba","yes","no",NA
"yaba","3.nsg.poss","Zilot lla Zuu lla yaba ddonddoag a warekawang mängallang kullum ami gabmantt pate mäkang gognegnän a gogäddnän gabmantt bun lla yaba peyang zuu lla yaba mit me",NA,"lla","man","mit","base","aba","yes","no",NA
"bo","3.sg.poss","Zuu lla yaba moko da obaoba gabmantt ede ada gognegnän angde Rom gabmantt bo igiigi me dazärnän",NA,"gabmantt","government","igiigi","under","bo","yes","no",NA
"bo","3.sg.poss","Zonas bo llɨg da Yesu bo kollmällang gogon Metyu 10 4",NA,"zonas","Jonas","llɨg","boy","bo","yes","no","kinship"
"bo","3.sg.poss","Zonas bo llɨg da Yesu bo kollmällang gogon Metyu 10 4",NA,"yesu","Jesus","kollmällang","disciple","bo","yes","no","kinship"
"obo","3.sg.poss","Yesu a obo kollmällang a ttongo maa we gobällän ako lla guul ulle da ada ingollangae mängalae gumaemän oba pate",NA,"a","and","kollmällang","disciple","obo","yes","no","kinship"
"obo","3.sg.poss","Ede bogo a obo kollmällang a ubira täräp a ddone mullae ingoll gogon otät duwem ma da",NA,"a","nom","kollmällang","disciple","obo","yes","no","kinship"
"obo","3.sg.poss","Angde obo mäg a wa mänyamänyan a gondärmällnegän obo pallall alla ingollang bogo dagirnän ubi oblle tiramang a gobällän abo maa we ngäs e adawatta ubi obom ddobaddobae näkäp dattmoeneyo a obaoba ada eka gognegnän Bogo alla ke konkonangagan",NA,"angde","when","mäg","mother","obo","yes","no","kinship"
"yaba","3.nsg.poss","Zuu lla yaba sabi tamenyang a ami gobällän Zurusalem atta ada eka gognegnän Obo peyang gagäll anyke aba ulle binang Belzebub aenen",NA,"lla","man","sabi","law","aba","yes","no",NA
"aba","3.nsg.poss","Zuu lla yaba sabi tamenyang a ami gobällän Zurusalem atta ada eka gognegnän Obo peyang gagäll anyke aba ulle binang Belzebub aenen",NA,"anyke","spirit","ulle","big","aba","yes","no",NA
"aba","3.nsg.poss","Diba gagäll anyke aba ulle da obom mängall ttonggmäll eran ddob gagäll anyke källttanen e",NA,"anyke","spirit","ulle","big","aba","yes","no",NA
"aba","3.nsg.poss","Yesu adame olle dägnegän ubim obo pate a eka gognän oba pate sanawang eka ngalen me ada Alla ingollang ke gagäll anyke aba bun a saeten obozaga bo anyke de bäkällttanegän upe we",NA,"anyke","spirit","bun","head","aba","yes","no","part_whole"
"bo","3.sg.poss","Yesu adame olle dägnegän ubim obo pate a eka gognän oba pate sanawang eka ngalen me ada Alla ingollang ke gagäll anyke aba bun a saeten obozaga bo anyke de bäkällttanegän upe we",NA,"obozaga","himself","anyke","spirit","bo","yes","no",NA
"bo","3.sg.poss","Ede da saeten obozaga bo anyke aba peyang bompallängkmenyän komlla kullum e a bogäddän obaoba obo därängkänan ttoen ngasnen a obo anyke abira mɨnyi ddone bakällmewän be mɨnyi llɨtt e bongttägän",NA,"obozaga","himself","anyke aba","spirits","bo","yes","no",NA
"obo","3.sg.poss","Ede da saeten obozaga bo anyke aba peyang bompallängkmenyän komlla kullum e a bogäddän obaoba obo därängkänan ttoen ngasnen a obo anyke abira mɨnyi ddone bakällmewän be mɨnyi llɨtt e bongttägän",NA,"","","därängkänan","control","obo","yes","no",NA
"obo","3.sg.poss","Ede da saeten obozaga bo anyke aba peyang bompallängkmenyän komlla kullum e a bogäddän obaoba obo därängkänan ttoen ngasnen a obo anyke abira mɨnyi ddone bakällmewän be mɨnyi llɨtt e bongttägän",NA,"a","and","anyke","spirit","obo","yes","no",NA
"bo","3.sg.poss","Nga andärmom ngäna ada ingoll ttoen dae ngasneneran saeten bo makäp att lla gazgez e",NA,"saeten","Satan","makäp","inside","bo","yes","no",NA
"bo","3.sg.poss","Ttongo lla da ddone mullae dan mängallang lla bo maa we bozenän obo zaa gämäll e be dam de da bogo ngattong däbe mängallang lla de bämllawän a ada abo gämäll bogon obo maa watt",NA,"lla","man","maa","house","bo","yes","no",NA
"obo","3.sg.poss","Ttongo lla da ddone mullae dan mängallang lla bo maa we bozenän obo zaa gämäll e be dam de da bogo ngattong däbe mängallang lla de bämllawän a ada abo gämäll bogon obo maa watt",NA,"bozenän","enter.fut.3sgS","zaa","things","obo","yes","no",NA
"obo","3.sg.poss","Ttongo lla da ddone mullae dan mängallang lla bo maa we bozenän obo zaa gämäll e be dam de da bogo ngattong däbe mängallang lla de bämllawän a ada abo gämäll bogon obo maa watt",NA,"bogon","aux.fut.3sgS","maa","house","obo","yes","no",NA
"yaba","3.nsg.poss","Ngäna bibim imomdae eka de umllanganggan tämamae lla yaba gagäll ngasnen a wa ako tämamae gagäll eka da erem ubi bäpanyaemeyo Adi bälle inggoemeny e mɨnyi ddone abal bawengaemnegän adawatta däbe era enanaeenanae gagäll dan",NA,"lla","man","gagäll","bad","aba","yes","no",NA
"yaba","3.nsg.poss","Yesu ge eka de adawatta däpanyän ddob zuu lla yaba sabi tamenyang a ada eka gognegnän obo pate Obo peyang gagäll anyke aba ulle binang Belzebub aenen",NA,"lla","man","sabi","law","aba","yes","no",NA
"aba","3.nsg.poss","Yesu ge eka de adawatta däpanyän ddob zuu lla yaba sabi tamenyang a ada eka gognegnän obo pate Obo peyang gagäll anyke aba ulle binang Belzebub aenen",NA,"anyke","spirit","ulle","big","aba","yes","no",NA
"bo","3.sg.poss","Yesu Bo Mäg A Wa Obo Mänyamänyan A",NA,"yesu","Jesus","mäg","mother","bo","yes","no","kinship"
"obo","3.sg.poss","Yesu Bo Mäg A Wa Obo Mänyamänyan A",NA,"wa","and","mänyamänyan","younger siblings","obo","yes","no","kinship"
"obo","3.sg.poss","Yesu angde däntamenynegnän obo mäg a wa mänyamänyan a abo dälltamän",NA,"","","mäg","mother","obo","yes","no","kinship"
